GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.Timex.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
Stanford CoreNLP,edu.stanford.nlp.pipeline,CorefAnnotator,271,0,20,0,49,0,17,0,7,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,AnnotationSerializer.IntermediateNode,18,0,0,0,7,0,1,0,1,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,TokensRegexAnnotator,394,0,34,0,68,0,25,0,8,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.Polarity,716,48,89,0,181,16,88,4,40,4
Stanford CoreNLP,edu.stanford.nlp.pipeline,StanfordCoreNLPClient.BackendScheduler,171,0,12,0,44,0,10,0,4,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,JSONOutputter,629,333,33,13,122,70,46,9,23,9
Stanford CoreNLP,edu.stanford.nlp.pipeline,BinarizerAnnotator,151,0,14,0,29,0,14,0,7,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,AnnotationPipeline.new Iterator() {...},84,0,2,0,14,0,6,0,5,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,WordsToSentencesAnnotator,53,315,11,17,9,66,10,14,0,10
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreMapAttributeAggregator.ConcatTextAggregator,16,0,2,0,6,0,3,0,2,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.Sentence.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
Stanford CoreNLP,edu.stanford.nlp.pipeline,HybridCorefAnnotator,514,0,32,0,98,0,28,0,12,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,AnnotationSerializer.IntermediateEdge,21,0,0,0,8,0,1,0,1,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.Mention.Builder,5631,0,554,0,1460,0,555,0,278,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.Sentence.Builder,7426,784,946,68,1917,205,828,30,326,25
Stanford CoreNLP,edu.stanford.nlp.pipeline,StanfordCoreNLPServer.TregexHandler,233,0,14,0,48,0,16,0,9,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.Relation.Builder,1509,0,160,0,415,0,158,0,78,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.Operator,650,48,81,0,167,16,85,4,41,4
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.ParseTree.Builder,1041,0,112,0,278,0,114,0,58,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,LabeledChunkIdentifier,522,0,124,0,98,0,82,0,20,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,MentionAnnotator,323,0,23,0,56,0,19,0,7,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreMapAttributeAggregator,217,0,0,0,50,0,4,0,4,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,AbstractInputStreamAnnotationCreator,43,0,0,0,9,0,6,0,6,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,StanfordCoreNLP,2034,669,143,61,433,149,129,35,41,14
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.Span.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
Stanford CoreNLP,edu.stanford.nlp.pipeline,LanguageInfo.HumanLanguage,9,69,0,0,0,1,2,2,2,2
Stanford CoreNLP,edu.stanford.nlp.pipeline,StanfordCoreNLPClient.Backend,69,0,10,0,11,0,9,0,4,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,StanfordCoreNLPServer.FileHandler,57,0,0,0,14,0,3,0,3,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,StanfordCoreNLPServer.ShutdownHandler,55,0,6,0,14,0,5,0,2,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,NumberAnnotator,260,0,22,0,52,0,21,0,10,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.CorefChain.Builder,752,0,86,0,203,0,87,0,44,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,ChunkAnnotationUtils,2234,206,252,14,413,41,159,10,31,5
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.DependencyGraph.Node.Builder,350,0,34,0,98,0,45,0,28,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,AbstractTextAnnotationCreator,41,0,0,0,10,0,6,0,6,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.Mention.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,KBPAnnotator,1267,0,122,0,225,0,74,0,13,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.Token.Builder,4832,1053,553,103,1341,257,562,25,238,21
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.TokenLocation.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.RelationTriple,1177,0,134,0,279,0,140,0,67,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,StanfordCoreNLPServer.CoreNLPHandler,569,0,63,0,120,0,42,0,9,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,Annotator,0,5,0,0,0,1,0,1,0,1
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.MapStringString.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.Span.Builder,280,0,28,0,81,0,38,0,24,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.DependencyGraph.Builder,1247,0,144,0,328,0,136,0,64,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.DependencyGraph.Edge.Builder,719,0,70,0,194,0,81,0,46,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,QuoteAnnotator.new Comparator() {...},0,19,0,0,0,4,0,2,0,2
Stanford CoreNLP,edu.stanford.nlp.pipeline,POSTaggerAnnotator.POSTaggerProcessor,13,0,0,0,3,0,3,0,3,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.Document.Builder,3427,134,427,11,890,48,365,12,148,10
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.Span,330,33,30,0,87,11,46,4,30,4
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.CorefChain.CorefMention.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,LanguageInfo,54,111,15,15,12,19,17,5,3,4
Stanford CoreNLP,edu.stanford.nlp.pipeline,AnnotatorFactory,0,108,0,6,0,21,0,8,0,5
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.Quote.Builder,914,0,86,0,246,0,99,0,56,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.Timex.Builder,1005,0,104,0,287,0,106,0,54,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,StanfordCoreNLPClient.new Object() {...},40,0,0,0,1,0,1,0,1,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.Entity,1047,0,125,0,282,0,126,0,58,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.Language,222,0,14,0,39,0,23,0,11,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.DependencyGraph.Node,414,0,37,0,109,0,56,0,36,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,StanfordCoreNLPClient.new ArrayList() {...},60,0,8,0,5,0,5,0,1,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.DependencyGraph.Edge,674,0,73,0,173,0,85,0,45,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,ArabicSegmenterAnnotator,294,0,18,0,59,0,20,0,11,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,TokensRegexNERAnnotator,2339,0,260,0,372,0,154,0,22,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,StanfordCoreNLPServer,1235,0,62,0,211,0,60,0,28,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.CorefChain.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.MapStringString,433,33,34,0,102,11,52,4,34,4
Stanford CoreNLP,edu.stanford.nlp.pipeline,TokensRegexNERAnnotator.PosMatchType,48,0,0,0,4,0,4,0,4,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,UDFeatureAnnotator,53,0,0,0,15,0,7,0,7,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,Annotation,17,80,1,5,6,19,4,5,3,3
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.NERMention.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreMapAttributeAggregator.ConcatCoreMapListAggregator,63,0,12,0,19,0,9,0,3,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.TokenLocation,347,0,26,0,92,0,48,0,34,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,StanfordCoreNLPClient,1050,0,69,0,202,0,62,0,25,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CharniakParserAnnotator,185,0,10,0,28,0,11,0,6,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.Document,1254,57,148,0,278,19,146,4,67,4
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreMapAggregator,109,0,2,0,24,0,13,0,12,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreMapAttributeAggregator.ConcatListAggregator,38,0,8,0,11,0,6,0,2,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,DeterministicCorefAnnotator,445,0,24,0,82,0,18,0,6,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoNLLUOutputter,70,0,4,0,17,0,8,0,6,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,StanfordCoreNLPServer.ReadyHandler,55,0,2,0,14,0,3,0,2,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,SentenceAnnotator,169,0,28,0,40,0,17,0,3,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,AnnotationPipeline,287,86,16,4,62,23,20,6,11,5
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.Token,2140,1318,322,146,626,283,318,76,73,67
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.Document.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
Stanford CoreNLP,edu.stanford.nlp.pipeline,AnnotatorPool,37,169,2,8,2,36,2,8,0,5
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.CorefChain.CorefMention.Builder,1138,0,112,0,313,0,120,0,64,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,MorphaAnnotator,320,0,30,0,45,0,23,0,8,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,ChineseSegmenterAnnotator,538,0,40,0,107,0,34,0,14,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.Quote.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.NERMention,867,0,102,0,235,0,106,0,51,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreMapAttributeAggregator.new CoreMapAttributeAggregator() {...},66,0,10,0,13,0,7,0,2,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreMapAttributeAggregator.new CoreMapAttributeAggregator() {...},7,0,0,0,2,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreMapAttributeAggregator.new CoreMapAttributeAggregator() {...},63,0,12,0,16,0,8,0,2,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreMapAttributeAggregator.new CoreMapAttributeAggregator() {...},63,0,12,0,16,0,8,0,2,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreMapAttributeAggregator.new CoreMapAttributeAggregator() {...},25,0,4,0,6,0,4,0,2,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreMapAttributeAggregator.new CoreMapAttributeAggregator() {...},28,0,6,0,8,0,5,0,2,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreMapAttributeAggregator.new CoreMapAttributeAggregator() {...},25,0,4,0,6,0,4,0,2,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreMapAttributeAggregator.new CoreMapAttributeAggregator() {...},31,0,6,0,8,0,5,0,2,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.Mention,3449,0,428,0,775,0,375,0,138,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.CorefChain.CorefMention,915,0,106,0,240,0,112,0,54,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.Relation,926,0,100,0,236,0,109,0,55,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,TokenizerAnnotator.new Object() {...},8,53,0,0,0,1,0,1,0,1
Stanford CoreNLP,edu.stanford.nlp.pipeline,XMLOutputter,1667,3,118,0,340,1,80,1,21,1
Stanford CoreNLP,edu.stanford.nlp.pipeline,GenderAnnotator,127,0,8,0,22,0,10,0,6,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,WikidictAnnotator,492,0,64,0,92,0,46,0,14,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,StanfordCoreNLPServer.new HttpsConfigurator() {...},26,0,0,0,8,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,StanfordCoreNLPServer.new Object() {...},40,0,0,0,1,0,1,0,1,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,StanfordCoreNLPServer.new BasicAuthenticator() {...},26,0,4,0,2,0,4,0,2,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.IndexedWord.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,StanfordCoreNLPServer.LiveHandler,25,0,0,0,7,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,TokensRegexNERAnnotator.Entry,91,0,4,0,14,0,5,0,3,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,AnnotatorImplementations,391,56,18,0,80,8,30,5,21,5
Stanford CoreNLP,edu.stanford.nlp.pipeline,ParserAnnotatorUtils,201,0,22,0,46,0,15,0,4,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,MentionAnnotator.new Object() {...},26,0,0,0,1,0,1,0,1,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,Annotator.new HashMap() {...},0,615,0,0,0,26,0,1,0,1
Stanford CoreNLP,edu.stanford.nlp.pipeline,GenericAnnotationSerializer,101,0,16,0,24,0,12,0,4,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.Sentiment.new Internal.EnumLiteMap() {...},3,3,0,0,1,1,1,1,1,1
Stanford CoreNLP,edu.stanford.nlp.pipeline,ColumnDataClassifierAnnotator,158,0,10,0,39,0,12,0,7,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos,4,1388,0,0,2,59,2,2,2,2
Stanford CoreNLP,edu.stanford.nlp.pipeline,AnnotatorPool.1.new TimerTask() {...},121,55,7,3,16,14,5,2,0,2
Stanford CoreNLP,edu.stanford.nlp.pipeline,AnnotatorPool.new Timer() {...},0,12,0,0,0,3,0,1,0,1
Stanford CoreNLP,edu.stanford.nlp.pipeline,AnnotationOutputter,49,35,0,0,13,9,4,4,4,4
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.Language.new Internal.EnumLiteMap() {...},6,0,0,0,2,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,RegexNERAnnotator,426,0,40,0,64,0,32,0,12,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,ProtobufAnnotationSerializer.new Object() {...},163,0,0,0,2,0,1,0,1,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.Entity.Builder,1362,0,138,0,380,0,141,0,72,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.DependencyGraph.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
Stanford CoreNLP,edu.stanford.nlp.pipeline,AnnotatorFactories,3,191,0,0,1,24,1,24,1,24
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.IndexedWord,449,0,40,0,114,0,60,0,38,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,RelationExtractorAnnotator,335,0,20,0,57,0,16,0,6,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,DependencyParseAnnotator,194,0,0,0,28,0,9,0,9,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.DependencyGraph.Edge.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,LabeledChunkIdentifier.LabelTagType,40,0,0,0,7,0,3,0,3,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.SpeakerInfo.Builder,426,0,36,0,122,0,48,0,30,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,StanfordCoreNLP.new AnnotatorFactory() {...},0,20,0,0,0,2,0,2,0,2
Stanford CoreNLP,edu.stanford.nlp.pipeline,StanfordCoreNLP.new Object() {...},47,0,0,0,1,0,1,0,1,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,TrueCaseAnnotator,463,0,42,0,80,0,34,0,10,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.Operator.Builder,732,0,78,0,201,0,85,0,46,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,TokensRegexNERAnnotator.new Object() {...},26,0,0,0,1,0,1,0,1,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,ServerAnnotatorImplementations.SingletonAnnotator,104,0,6,0,21,0,7,0,4,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,TokenizerAnnotator,109,305,14,23,27,53,15,20,3,11
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.NERMention.Builder,1181,0,130,0,328,0,126,0,61,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.Operator.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.SpeakerInfo,486,0,43,0,125,0,59,0,36,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.ParseTree.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.Entity.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.ParseTree,615,45,66,0,148,15,78,4,42,4
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.SentenceFragment,547,0,51,0,131,0,67,0,39,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.MapStringString.Builder,482,0,40,0,137,0,56,0,36,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,AnnotationSerializer,0,3,0,0,0,2,0,1,0,1
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.NaturalLogicRelation,57,109,10,0,17,14,16,3,8,3
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.Sentence,1886,1050,265,108,425,222,275,61,78,56
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.SpeakerInfo.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,AnnotationOutputter.Options,0,27,0,0,0,9,0,1,0,1
Stanford CoreNLP,edu.stanford.nlp.pipeline,ProtobufAnnotationSerializer,5945,637,837,85,942,125,534,14,67,10
Stanford CoreNLP,edu.stanford.nlp.pipeline,TokensRegexAnnotator.Options,3,0,0,0,1,0,1,0,1,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,StanfordCoreNLPServer.TokensRegexHandler,351,0,28,0,65,0,23,0,9,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.Polarity.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
Stanford CoreNLP,edu.stanford.nlp.pipeline,GenericAnnotationSerializer.AppendingObjectOutputStream,7,0,0,0,4,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreMapAttributeAggregator.ConcatAggregator,46,0,8,0,13,0,6,0,2,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,SentenceAnnotator.AnnotatorProcessor,19,0,0,0,6,0,3,0,3,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,TokenizerAnnotator.TokenizerType,17,261,1,17,1,43,2,15,1,7
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.Sentiment,53,85,8,0,15,12,14,3,8,3
Stanford CoreNLP,edu.stanford.nlp.pipeline,NERCombinerAnnotator,514,0,24,0,68,0,27,0,15,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.Quote,784,0,87,0,199,0,98,0,50,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.RelationTriple.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,JSONOutputter.JSONWriter,576,255,73,27,85,63,41,18,0,9
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.new Descriptors.FileDescriptor.InternalDescriptorAssigner() {...},0,8,0,0,0,3,0,2,0,2
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.RelationTriple.Builder,2584,0,298,0,683,0,272,0,123,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CleanXmlAnnotator,910,534,167,81,193,137,119,26,16,5
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.MapIntString.Builder,452,0,34,0,126,0,51,0,34,0
Stanford CoreNLP,edu.stanford.nlp.pipeline,CoreNLPProtos.Token.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading,NilLabelValidator,5,0,0,0,2,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading,MachineReading,2575,0,322,0,470,0,206,0,45,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading,RelationFeatureFactory.DEPENDENCY_TYPE,48,0,0,0,2,0,4,0,4,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading,GenericDataSetReader,1367,0,138,0,249,0,95,0,26,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading,BasicRelationExtractor,827,0,66,0,155,0,57,0,24,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading,BasicRelationFeatureFactory,3835,0,464,0,529,0,249,0,17,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading,BasicEntityExtractor,1404,0,154,0,269,0,99,0,22,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading,ExtractorMerger,213,0,12,0,49,0,13,0,7,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading,RelationExtractorResultsPrinter,466,0,40,0,77,0,28,0,8,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading,ResultsPrinter,115,0,8,0,24,0,8,0,4,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading,RelationFeatureFactory,7,0,0,0,4,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading,MachineReadingProperties,86,0,0,0,41,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading,EntityExtractorResultsPrinter,645,0,68,0,109,0,40,0,6,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading,ResultsPrinter.new Comparator() {...},39,0,6,0,8,0,5,0,2,0
Stanford CoreNLP,edu.stanford.nlp.util,DeltaCollectionValuedMap.new AbstractSet() {...},1,71,1,5,0,11,1,7,0,5
Stanford CoreNLP,edu.stanford.nlp.util,Pair,103,115,16,12,26,22,20,11,8,9
Stanford CoreNLP,edu.stanford.nlp.util,ArrayMap,139,237,20,28,30,47,18,22,5,11
Stanford CoreNLP,edu.stanford.nlp.util,Filters.CollectionAcceptFilter,19,23,1,3,1,7,2,3,1,2
Stanford CoreNLP,edu.stanford.nlp.util,CoreMaps,137,36,10,2,27,6,10,2,5,1
Stanford CoreNLP,edu.stanford.nlp.util,Pair.BySecondPairComparator,10,0,0,0,2,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.util,ConfusionMatrix.ConfusionGrid.Grid.new MouseAdapter() {...},52,0,0,0,10,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.util,ByteStreamGobbler,126,0,6,0,28,0,9,0,6,0
Stanford CoreNLP,edu.stanford.nlp.util,TSVSentenceIterator.SentenceField,187,0,2,0,20,0,6,0,5,0
Stanford CoreNLP,edu.stanford.nlp.util,DeltaIndex.new Iterator() {...},46,0,6,0,8,0,7,0,4,0
Stanford CoreNLP,edu.stanford.nlp.util,FuzzyInterval,393,0,56,0,97,0,36,0,8,0
Stanford CoreNLP,edu.stanford.nlp.util,Iterables.5.new Iterator() {...},22,48,4,4,4,8,4,4,1,3
Stanford CoreNLP,edu.stanford.nlp.util,MetaClass,520,639,91,95,103,122,72,41,8,12
Stanford CoreNLP,edu.stanford.nlp.util,IntTuple,273,45,34,4,59,10,30,5,13,3
Stanford CoreNLP,edu.stanford.nlp.util,MapFactory.IdentityHashMapFactory,34,7,0,0,9,2,5,2,5,2
Stanford CoreNLP,edu.stanford.nlp.util,MapFactory.HashMapFactory,9,13,0,0,4,5,2,5,2,5
Stanford CoreNLP,edu.stanford.nlp.util,MapList,91,0,8,0,21,0,12,0,8,0
Stanford CoreNLP,edu.stanford.nlp.util,ArrayMap.new HashSet() {...},2,29,1,1,1,8,1,3,0,3
Stanford CoreNLP,edu.stanford.nlp.util,FilePathProcessor,70,0,6,0,15,0,7,0,4,0
Stanford CoreNLP,edu.stanford.nlp.util,MemoryMonitor.PeakMemoryMonitor,90,0,2,0,24,0,6,0,5,0
Stanford CoreNLP,edu.stanford.nlp.util,Iterables.new Iterables.IncrementComparator() {...},0,13,0,0,0,2,0,2,0,2
Stanford CoreNLP,edu.stanford.nlp.util,Iterables.new Function() {...},0,23,0,0,0,4,0,2,0,2
Stanford CoreNLP,edu.stanford.nlp.util,Iterables.new Iterable() {...},0,14,0,0,0,2,0,2,0,2
Stanford CoreNLP,edu.stanford.nlp.util,CallbackFunction,3,0,0,0,1,0,1,0,1,0
Stanford CoreNLP,edu.stanford.nlp.util,TSVSentenceIterator,645,0,62,0,110,0,41,0,5,0
Stanford CoreNLP,edu.stanford.nlp.util,TSVSentenceIterator.new Object() {...},103,0,0,0,1,0,1,0,1,0
Stanford CoreNLP,edu.stanford.nlp.util,DeltaMap.1.new Iterator() {...},4,33,0,2,1,9,1,4,1,3
Stanford CoreNLP,edu.stanford.nlp.util,DeltaCollectionValuedMap,113,109,14,12,24,28,18,11,9,7
